Link,country,httpcode
https://cycode.com/pipeline-security/,brazil,200.0
https://medium.com/@taufiqpsumarna/devsecops-securing-gitlab-ci-cd-pipeline-7f4d38d70dd3,brazil,200.0
https://sysdig.com/learn-cloud-native/what-is-ci-cd-security/,brazil,200.0
https://www.aquasec.com/cloud-native-academy/supply-chain-security/ci-cd-security-threats-tools-and-best-practices/,brazil,200.0
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-devsecops-pipeline/,brazil,200.0
https://www.sentinelone.com/cybersecurity-101/cloud-security/ci-cd-security-tools/,brazil,200.0
https://www.tsa.gov/sites/default/files/pipeline_security_guidelines.pdf,brazil,200.0
https://devops.com/devops-security-metrics/,brazil,200.0
https://devops.isc.heia-fr.ch/lecture/devsecops/devsecops6/,brazil,200.0
https://docs.gitlab.com/user/application_security/vulnerability_report/pipeline/,brazil,200.0
https://learn.microsoft.com/en-us/azure/devops/pipelines/policies/permissions?view=azure-devops,brazil,200.0
https://spacelift.io/blog/ci-cd-security,brazil,200.0
https://thectoclub.com/news/ci-cd-pipeline-security-best-practices/,brazil,200.0
https://www.armosec.io/securing-ci-cd-pipelines/,brazil,200.0
https://www.beyondidentity.com/resource/3-ci-cd-pipeline-security-best-practices,brazil,200.0
https://www.fortinet.com/blog/business-and-technology/ensuring-continuous-security-integration-for-devsecops,brazil,200.0
https://contextqa.com/ci-cd-pipeline-security-guide/,brazil,200.0
https://dzone.com/refcardz/continuous-delivery-pipeline-security-essentials,brazil,403.0
https://faun.pub/cloud-ci-cd-pipeline-security-checklist-8500953d4c5d,brazil,200.0
https://hackernoon.com/devsecops-deep-dive-cicd-pipeline-security,brazil,200.0
https://www.iogp.org/bookstore/product/pipeline-security-guidelines/,brazil,200.0
https://www.jit.io/aspm-platform/cicd-security,brazil,200.0
https://www.opsera.io/learn/devsecops-best-practices-for-ci-cd-pipeline-security,brazil,200.0
https://e.huawei.com/en/material/enterprise/a0512272c84b4076a66e062ad9b87c73,brazil,200.0
https://industrialcyber.co/regulation-standards-and-compliance/strengthening-pipeline-security-a-guide-for-ot-professionals-on-tsa-pipeline-security-directives-and-the-2024-notice-of-proposed-rules/,brazil,200.0
https://ingaa.org/wp-content/uploads/2019/02/34310.pdf,brazil,200.0
https://openssf.org/wp-content/uploads/2025/08/OpenSSF_MLSecOps_Whitepaper.pdf,brazil,200.0
https://www.cbo.gov/publication/61006,brazil,200.0
https://www.congress.gov/bill/117th-congress/house-bill/3243,brazil,403.0
https://www.cybersecurityintelligence.com/pipeline-security-5315.html,brazil,200.0
https://www.dragos.com/blog/industry-news/us-transportation-security-administration-releases-updated-pipeline-security-directive-key-revisions-and-compliance-strategies/,brazil,200.0
https://www.ppln.co/en,brazil,200.0
https://www.veitur.is/en/are-you-building/pipeline-security,brazil,200.0
https://help.accuknox.com/use-cases/cicd-sec/,brazil,200.0
https://jobs.baesystems.com/global/en/job/BAE1US109065BREXTERNAL/DevSecOps-Pipeline-Security-Engineer?utm_source=hbcuconnect&utm_medium=phenom-feeds,brazil,410.0
https://www.darktrace.com/resources/pipeline-security-directive,brazil,200.0
https://www.dlh.lu/shop/module-5-part-2-devops-and-pipeline-security-1744,brazil,200.0
https://www.fortunebusinessinsights.com/pipeline-security-market-105742,brazil,200.0
https://www.gao.gov/products/gao-19-542t,brazil,403.0
https://www.linkedin.com/pulse/getting-started-cicd-pipeline-security-hossein-khoshbayan,brazil,200.0
https://www.montana-dakota.com/safety-education/pipeline-security/,brazil,403.0
https://xage.com/complying-with-tsa-pipeline-security-directives/,brazil,200.0
https://carleton.ca/npsia-ptd/catalogue/program-in-international-energy-and-natural-resource-infrastructure-protection/masters-certificate-pipeline-security/,brazil,200.0
https://cloudsecurityalliance.org/artifacts/the-six-pillars-of-devsecops-measure-monitor-report-and-action,brazil,200.0
https://computerfraudsecurity.com/index.php/journal/article/view/726/490,brazil,200.0
https://ieeexplore.ieee.org/document/10671407/,brazil,418.0
https://nsss.se/y2025/talks/ci-cd-damn-vuln-project/,brazil,200.0
https://www.arnica.io/blog/ci-cd-pipeline-security-vs-ide-plugins-vs-pipelineless-security,brazil,200.0
https://www.endorlabs.com/product/endor-labs-ci-cd,brazil,200.0
https://www.hsdl.org/c/view?docid=750295,brazil,200.0
https://www.redhat.com/en/resources/ci-cd-pipeline-security-dzone-analyst-material,brazil,200.0
https://www.txone.com/blog/tsa-pipeline-security-directive-upgraded/,brazil,200.0
https://entro.security/secrets-security-glossary/effective-secrets-management-in-ci-cd-pipelines/,brazil,200.0
https://events.in.gov/event/awr-302-pipeline-security-for-rural-communities-506,brazil,403.0
https://iamops.io/devsecops-services/ci-cd-pipeline-security/,brazil,200.0
https://labs.onb.ac.at/gitlab/help/ci/pipelines/pipeline_security.md,brazil,200.0
https://www.alooba.com/skills/concepts/continuous-integrationcontinuous-deployment-cicd-437/pipeline-security/,brazil,200.0
https://www.cyberark.com/solutions/devsecops-cloud-native-apps/,brazil,200.0
https://www.hklaw.com/en/insights/publications/2021/08/tsas-pipeline-of-cybersecurity-requirements,brazil,403.0
https://www.law.cornell.edu/uscode/text/6/1207,brazil,200.0
https://www.opsmx.com/blog/securing-ci-cd-pipelines-practical-strategies-for-nsa-and-cisa-compliance/,brazil,200.0
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,chile,200.0
"https://arxiv.org/html/2502.11070v1#:~:text=Aggregated and System-Level Metrics provide a holistic,system%2C including attack paths and system-wide dependencies.",chile,200.0
"https://blog.codacy.com/application-security-metrics#:~:text=Compliance and Standards: Are we meeting industry,practices align with regulatory and industry benchmarks.",chile,200.0
"https://blog.qualys.com/product-tech/2023/08/17/part-iii-implementing-effective-cyber-security-metrics-that-reduce-risk-realistically#:~:text=In the ever-evolving landscape of cybersecurity%2C implementing,making informed decisions to mitigate potential risks.",chile,200.0
"https://bobcares.com/blog/vulnerability-scanning-best-practices/#:~:text=Vulnerability scanning meticulously identifies and reports security,potential vulnerability goes unnoticed%2C bolstering overall cybersecurity.",chile,200.0
"https://centauritech.com/information-security/#:~:text=We will help establish security metrics to,of your organization's security capabilities. Risk Analysis",chile,200.0
"https://clutch.co/resources/dynamic-code-analysis-tools#:~:text=Keeping software secure requires powerful dynamic code,top dynamic code analysistools according to experts.",chile,403.0
"https://cyble.com/knowledge-hub/integrate-cspm-with-devops-security/#:~:text=Reduced Manual Effort – Automated monitoring eliminates,need for manual security assessments%2C improving efficiency.",chile,200.0
https://cycode.com/blog/ci-cd-pipeline-security-best-practices/,chile,200.0
"https://devops.com/devops-security-metrics/#:~:text=Change Failure Rate due to Security Issues:,addressed during development%2C resulting in unstable releases.",chile,200.0
https://devops.com/securing-the-devops-pipeline-tools-and-best-practices/,chile,200.0
https://dev.to/rafalw3bcraft/devsecops-pipeline-security-automation-and-continuous-monitoring-4d14,chile,200.0
"https://fortifydata.com/security-rating-services/#:~:text=A security risk rating is a holistic,breaches%2C and the effectiveness of security controls.",chile,200.0
https://intexsoft.com/blog/software-development-metrics-and-kpi/,chile,200.0
https://linfordco.com/blog/ci-cd-pipeline-security-controls/,chile,200.0
https://link.springer.com/chapter/10.1007/978-981-96-5751-3_16,chile,200.0
"https://link.springer.com/chapter/10.1007/978-981-96-5751-3_16#:~:text=5 Measuring Effectiveness of Security Tools To,how well a tool identifies actual vulnerabilities.",chile,200.0
https://medium.com/@dave-patten/creating-a-secure-ci-cd-pipeline-8ec67f47e24d#:~:text=Time to Resolve Security Issues (MTTR): Average time taken to fix vulnerabilities.,chile,200.0
"https://medium.com/@dave-patten/devsecops-integrating-security-into-devops-1199bcd72072#:~:text=What it Measures: The average time it,when a patch or remediation is deployed.",chile,200.0
https://medium.com/@rizqimulkisrc/ci-cd-pipeline-security-devsecops-best-practices-for-2025-6cc1946f3f13,chile,200.0
"https://parallelstaff.com/how-to-track-dora-metrics-for-devops-success/#:~:text=A high deployment frequency%2C for instance%2C may,review practices or invest more in automation.",chile,200.0
"https://peris.ai/post/mttr-vs-mttd-which-soc-metric-holds-the-key-to-cybersecurity-success#:~:text=In today's evolving threat landscape%2C reducing Mean,ensures quicker incident responses%2C minimizing potential damage.",chile,200.0
https://pilotcore.io/blog/what-is-devsecops-definition-guide#:~:text=Security Test Coverage: Percentage of code covered by security tests,chile,200.0
"https://redresscompliance.com/ai-security-analytics/#:~:text=Benefit: Enhances the efficiency and effectiveness of,by reducing the need for manual intervention.",chile,200.0
"https://release.com/blog/components-of-a-successful-idp-build-a-product-your-developers-actually-want-to-use#:~:text=Security: The basics of security could involve,management%2C or live monitoring of security threats.",chile,200.0
"https://reliaquest.com/blog/cybersecurity-metrics/#:~:text=These metrics provide a clear overview of,improvements%2C ultimately enabling strategic and tactical decision-making.",chile,200.0
"https://snyk.io/articles/application-security/measuring-appsec-success/#:~:text=Better overall security posture. Metrics give your,improve your overall security posture over time.",chile,200.0
"https://snyk.io/blog/measuring-appsec-success-key-kpis-demonstrate-value/#:~:text=Mean-time-to-detect (MTTD): Measures the average time it,a vulnerability from the moment it appears.",chile,200.0
https://sstech.us/blogs/microsoft-secure-score-important-to-organization/,chile,200.0
"https://thenewstack.io/what-is-devsecops/#:~:text=Metrics and measurements play a crucial role,a more efficient and responsive DevSecOps process.",chile,200.0
"https://thenewstack.io/what-is-devsecops/#:~:text=Security testing coverage is a metric that,the comprehensiveness of security testing techniques applied.",chile,200.0
"https://tier3tech.ie/microsoft-secure-score/#:~:text=Monitor your progress effortlessly with Secure Score,clear picture of your business's security progress.",chile,
"https://tryhackme.com/resources/blog/web-application-security-and-ci-cd-pipeline#:~:text=Understanding the CI/CD Pipeline Early Vulnerability Detection:,Market: Improved Compliance: Culture of Security Awareness:",chile,200.0
"https://typoapp.io/blog/software-delivery-using-dora-metrics#:~:text=Lowering Change Failure Rate Actionable Insights: A,testing or rushed deployments. Strategies for Improvement:",chile,200.0
https://www.activestate.com/blog/devsecops-maturity-model-roadmap/,chile,200.0
https://www.aikido.dev/features/ci-cd-pipeline-security,chile,200.0
https://www.appknox.com/blog/cicd-pipeline-security-for-mobile-apps,chile,200.0
"https://www.aptori.com/blog/software-composition-analysis-best-practices-and-sca-tools#:~:text=In essence%2C Software Composition Analysis tools that,pivotal for maintaining ongoing security and compliance.",chile,200.0
https://www.browserstack.com/guide/difference-between-continuous-integration-and-continuous-delivery,chile,200.0
https://www.bunnyshell.com/blog/what-is-ci-cd-ct-devops/,chile,200.0
"https://www.compuquip.com/blog/five-metrics-to-increase-the-roi-of-penetration-testing#:~:text=Review Top Vulnerability Density Trends Vulnerability density,is instrumental for business and risk insight.",chile,200.0
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/continuous-integration-continuous-delivery-ci-cd/,chile,200.0
"https://www.fortinet.com/resources/cyberglossary/ci-cd#:~:text=CI/CD (Continuous Integration/,deployment phases of application development.",chile,200.0
https://www.getxray.app/blog/how-traceability-drives-devops-success#:~:text=In highly regulated industries or enterprise environments%2C proving compliance is critical;,chile,200.0
"https://www.greenbone.net/en/blog/kpi-for-measuring-vulnerability-management-performance/#:~:text=Mean Time to Remediate (MTTR; Efficiency): This,evaluate the risk posed by exposure time.",chile,200.0
"https://www.infosys.com/services/cyber-security/documents/security-metrics.pdf#:~:text=Security Metrics can also provide important data,step includes finalized representation of the metrics.",chile,503.0
"https://www.infracloud.io/blogs/manage-vulnerabilities-dependency-track/#:~:text=Dependency-Track benefits Support for multiple components -,Sonatype OSS Index to name a few",chile,200.0
https://www.legitsecurity.com/aspm-knowledge-base/what-is-cicd-security,chile,200.0
"https://www.linkedin.com/advice/0/what-most-effective-metrics-api-security-skills-quality-assurance-7dj5e#:~:text=- Security score serves as a comprehensive,and vulnerability remediation contribute to the score.",chile,200.0
"https://www.linkedin.com/advice/1/how-can-you-use-cicd-metrics-ensure-your-application-cmbdc#:~:text=* Monitor build success rate: Ensure that,of introducing bugs that could impact availability.",chile,200.0
"https://www.linkedin.com/advice/3/youre-assessing-your-performance-information-kb2ze#:~:text=To truly gauge your effectiveness%2C you'll need,and guide your strategy for continuous improvement.",chile,200.0
"https://www.linkedin.com/pulse/building-secure-devops-pipeline-integrating-security-checks-your-vgyxf#:~:text=Reduced Risk of Vulnerabilities: Early identification and,applications and a reduced risk of breaches.",chile,200.0
"https://www.linkedin.com/pulse/securing-pipeline-key-metrics-evaluating-devops-security-vinyl-s-lnbuc#:~:text=Security Code Scanning Coverage: This metric measures,percentage indicates more comprehensive security scanning practices.",chile,200.0
"https://www.mdpi.com/2624-800X/2/3/30#:~:text=Such metrics are intended to quantify the,posture has gained attention in recent years.",chile,403.0
"https://www.mimecast.com/blog/top-10-cybersecurity-metrics-and-kpis/#:~:text=Yet%2C with metrics in place%2C business leaders,risk management program and what it costs.",chile,200.0
"https://www.numberanalytics.com/blog/security-metrics-in-software-development#:~:text=Vulnerability Metrics Vulnerability density: Measures the number,vulnerabilities using metrics such as CVSS scores",chile,200.0
https://www.ox.security/blog/ci-cd-pipeline-security/,chile,403.0
"https://www.paloaltonetworks.ca/cyberpedia/what-is-ci-cd-security#:~:text=These metrics may include mean time to,and the time taken to remediate vulnerabilities.",chile,200.0
https://www.paloaltonetworks.com/cyberpedia/what-is-ci-cd-security,chile,200.0
"https://www.portnox.com/blog/security-trends/10-security-metrics-you-need-to-be-monitoring-now/#:~:text=Vulnerability Density: Monitoring the amount of vulnerabilities,your team to prioritize their remediation efforts.",chile,200.0
