Link,country
https://www.cbo.gov/publication/61006,brazil
https://www.congress.gov/bill/117th-congress/house-bill/3243,brazil
https://www.cybersecurityintelligence.com/pipeline-security-5315.html,brazil
https://www.dragos.com/blog/industry-news/us-transportation-security-administration-releases-updated-pipeline-security-directive-key-revisions-and-compliance-strategies/,brazil
https://www.ppln.co/en,brazil
https://www.veitur.is/en/are-you-building/pipeline-security,brazil
https://help.accuknox.com/use-cases/cicd-sec/,brazil
https://jobs.baesystems.com/global/en/job/BAE1US109065BREXTERNAL/DevSecOps-Pipeline-Security-Engineer?utm_source=hbcuconnect&utm_medium=phenom-feeds,brazil
https://www.darktrace.com/resources/pipeline-security-directive,brazil
https://www.dlh.lu/shop/module-5-part-2-devops-and-pipeline-security-1744,brazil
https://www.fortunebusinessinsights.com/pipeline-security-market-105742,brazil
https://www.gao.gov/products/gao-19-542t,brazil
https://www.linkedin.com/pulse/getting-started-cicd-pipeline-security-hossein-khoshbayan,brazil
https://www.montana-dakota.com/safety-education/pipeline-security/,brazil
https://xage.com/complying-with-tsa-pipeline-security-directives/,brazil
https://carleton.ca/npsia-ptd/catalogue/program-in-international-energy-and-natural-resource-infrastructure-protection/masters-certificate-pipeline-security/,brazil
https://cloudsecurityalliance.org/artifacts/the-six-pillars-of-devsecops-measure-monitor-report-and-action,brazil
https://computerfraudsecurity.com/index.php/journal/article/view/726/490,brazil
https://ieeexplore.ieee.org/document/10671407/,brazil
https://nsss.se/y2025/talks/ci-cd-damn-vuln-project/,brazil
https://www.arnica.io/blog/ci-cd-pipeline-security-vs-ide-plugins-vs-pipelineless-security,brazil
https://www.endorlabs.com/product/endor-labs-ci-cd,brazil
https://www.hsdl.org/c/view?docid=750295,brazil
https://www.redhat.com/en/resources/ci-cd-pipeline-security-dzone-analyst-material,brazil
https://www.txone.com/blog/tsa-pipeline-security-directive-upgraded/,brazil
https://entro.security/secrets-security-glossary/effective-secrets-management-in-ci-cd-pipelines/,brazil
https://events.in.gov/event/awr-302-pipeline-security-for-rural-communities-506,brazil
https://iamops.io/devsecops-services/ci-cd-pipeline-security/,brazil
https://labs.onb.ac.at/gitlab/help/ci/pipelines/pipeline_security.md,brazil
https://www.alooba.com/skills/concepts/continuous-integrationcontinuous-deployment-cicd-437/pipeline-security/,brazil
https://www.cyberark.com/solutions/devsecops-cloud-native-apps/,brazil
https://www.hklaw.com/en/insights/publications/2021/08/tsas-pipeline-of-cybersecurity-requirements,brazil
https://www.law.cornell.edu/uscode/text/6/1207,brazil
https://www.opsmx.com/blog/securing-ci-cd-pipelines-practical-strategies-for-nsa-and-cisa-compliance/,brazil
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,chile
"https://arxiv.org/html/2502.11070v1#:~:text=Aggregated and System-Level Metrics provide a holistic,system%2C including attack paths and system-wide dependencies.",chile
"https://blog.codacy.com/application-security-metrics#:~:text=Compliance and Standards: Are we meeting industry,practices align with regulatory and industry benchmarks.",chile
"https://blog.qualys.com/product-tech/2023/08/17/part-iii-implementing-effective-cyber-security-metrics-that-reduce-risk-realistically#:~:text=In the ever-evolving landscape of cybersecurity%2C implementing,making informed decisions to mitigate potential risks.",chile
"https://bobcares.com/blog/vulnerability-scanning-best-practices/#:~:text=Vulnerability scanning meticulously identifies and reports security,potential vulnerability goes unnoticed%2C bolstering overall cybersecurity.",chile
"https://centauritech.com/information-security/#:~:text=We will help establish security metrics to,of your organization's security capabilities. Risk Analysis",chile
"https://clutch.co/resources/dynamic-code-analysis-tools#:~:text=Keeping software secure requires powerful dynamic code,top dynamic code analysistools according to experts.",chile
"https://cyble.com/knowledge-hub/integrate-cspm-with-devops-security/#:~:text=Reduced Manual Effort – Automated monitoring eliminates,need for manual security assessments%2C improving efficiency.",chile
https://cycode.com/blog/ci-cd-pipeline-security-best-practices/,chile
"https://devops.com/devops-security-metrics/#:~:text=Change Failure Rate due to Security Issues:,addressed during development%2C resulting in unstable releases.",chile
https://devops.com/securing-the-devops-pipeline-tools-and-best-practices/,chile
https://dev.to/rafalw3bcraft/devsecops-pipeline-security-automation-and-continuous-monitoring-4d14,chile
"https://fortifydata.com/security-rating-services/#:~:text=A security risk rating is a holistic,breaches%2C and the effectiveness of security controls.",chile
https://intexsoft.com/blog/software-development-metrics-and-kpi/,chile
https://linfordco.com/blog/ci-cd-pipeline-security-controls/,chile
https://link.springer.com/chapter/10.1007/978-981-96-5751-3_16,chile
"https://link.springer.com/chapter/10.1007/978-981-96-5751-3_16#:~:text=5 Measuring Effectiveness of Security Tools To,how well a tool identifies actual vulnerabilities.",chile
https://medium.com/@dave-patten/creating-a-secure-ci-cd-pipeline-8ec67f47e24d#:~:text=Time to Resolve Security Issues (MTTR): Average time taken to fix vulnerabilities.,chile
"https://medium.com/@dave-patten/devsecops-integrating-security-into-devops-1199bcd72072#:~:text=What it Measures: The average time it,when a patch or remediation is deployed.",chile
https://medium.com/@rizqimulkisrc/ci-cd-pipeline-security-devsecops-best-practices-for-2025-6cc1946f3f13,chile
"https://parallelstaff.com/how-to-track-dora-metrics-for-devops-success/#:~:text=A high deployment frequency%2C for instance%2C may,review practices or invest more in automation.",chile
"https://peris.ai/post/mttr-vs-mttd-which-soc-metric-holds-the-key-to-cybersecurity-success#:~:text=In today's evolving threat landscape%2C reducing Mean,ensures quicker incident responses%2C minimizing potential damage.",chile
https://pilotcore.io/blog/what-is-devsecops-definition-guide#:~:text=Security Test Coverage: Percentage of code covered by security tests,chile
"https://redresscompliance.com/ai-security-analytics/#:~:text=Benefit: Enhances the efficiency and effectiveness of,by reducing the need for manual intervention.",chile
"https://release.com/blog/components-of-a-successful-idp-build-a-product-your-developers-actually-want-to-use#:~:text=Security: The basics of security could involve,management%2C or live monitoring of security threats.",chile
"https://reliaquest.com/blog/cybersecurity-metrics/#:~:text=These metrics provide a clear overview of,improvements%2C ultimately enabling strategic and tactical decision-making.",chile
"https://snyk.io/articles/application-security/measuring-appsec-success/#:~:text=Better overall security posture. Metrics give your,improve your overall security posture over time.",chile
"https://snyk.io/blog/measuring-appsec-success-key-kpis-demonstrate-value/#:~:text=Mean-time-to-detect (MTTD): Measures the average time it,a vulnerability from the moment it appears.",chile
https://sstech.us/blogs/microsoft-secure-score-important-to-organization/,chile
"https://thenewstack.io/what-is-devsecops/#:~:text=Metrics and measurements play a crucial role,a more efficient and responsive DevSecOps process.",chile
"https://thenewstack.io/what-is-devsecops/#:~:text=Security testing coverage is a metric that,the comprehensiveness of security testing techniques applied.",chile
"https://tier3tech.ie/microsoft-secure-score/#:~:text=Monitor your progress effortlessly with Secure Score,clear picture of your business's security progress.",chile
"https://tryhackme.com/resources/blog/web-application-security-and-ci-cd-pipeline#:~:text=Understanding the CI/CD Pipeline Early Vulnerability Detection:,Market: Improved Compliance: Culture of Security Awareness:",chile
"https://typoapp.io/blog/software-delivery-using-dora-metrics#:~:text=Lowering Change Failure Rate Actionable Insights: A,testing or rushed deployments. Strategies for Improvement:",chile
https://www.activestate.com/blog/devsecops-maturity-model-roadmap/,chile
https://www.aikido.dev/features/ci-cd-pipeline-security,chile
https://www.appknox.com/blog/cicd-pipeline-security-for-mobile-apps,chile
"https://www.aptori.com/blog/software-composition-analysis-best-practices-and-sca-tools#:~:text=In essence%2C Software Composition Analysis tools that,pivotal for maintaining ongoing security and compliance.",chile
https://www.browserstack.com/guide/difference-between-continuous-integration-and-continuous-delivery,chile
https://www.bunnyshell.com/blog/what-is-ci-cd-ct-devops/,chile
"https://www.compuquip.com/blog/five-metrics-to-increase-the-roi-of-penetration-testing#:~:text=Review Top Vulnerability Density Trends Vulnerability density,is instrumental for business and risk insight.",chile
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/continuous-integration-continuous-delivery-ci-cd/,chile
"https://www.fortinet.com/resources/cyberglossary/ci-cd#:~:text=CI/CD (Continuous Integration/,deployment phases of application development.",chile
https://www.getxray.app/blog/how-traceability-drives-devops-success#:~:text=In highly regulated industries or enterprise environments%2C proving compliance is critical;,chile
"https://www.greenbone.net/en/blog/kpi-for-measuring-vulnerability-management-performance/#:~:text=Mean Time to Remediate (MTTR; Efficiency): This,evaluate the risk posed by exposure time.",chile
"https://www.infosys.com/services/cyber-security/documents/security-metrics.pdf#:~:text=Security Metrics can also provide important data,step includes finalized representation of the metrics.",chile
"https://www.infracloud.io/blogs/manage-vulnerabilities-dependency-track/#:~:text=Dependency-Track benefits Support for multiple components -,Sonatype OSS Index to name a few",chile
https://www.legitsecurity.com/aspm-knowledge-base/what-is-cicd-security,chile
"https://www.linkedin.com/advice/0/what-most-effective-metrics-api-security-skills-quality-assurance-7dj5e#:~:text=- Security score serves as a comprehensive,and vulnerability remediation contribute to the score.",chile
"https://www.linkedin.com/advice/1/how-can-you-use-cicd-metrics-ensure-your-application-cmbdc#:~:text=* Monitor build success rate: Ensure that,of introducing bugs that could impact availability.",chile
"https://www.linkedin.com/advice/3/youre-assessing-your-performance-information-kb2ze#:~:text=To truly gauge your effectiveness%2C you'll need,and guide your strategy for continuous improvement.",chile
"https://www.linkedin.com/pulse/building-secure-devops-pipeline-integrating-security-checks-your-vgyxf#:~:text=Reduced Risk of Vulnerabilities: Early identification and,applications and a reduced risk of breaches.",chile
"https://www.linkedin.com/pulse/securing-pipeline-key-metrics-evaluating-devops-security-vinyl-s-lnbuc#:~:text=Security Code Scanning Coverage: This metric measures,percentage indicates more comprehensive security scanning practices.",chile
"https://www.mdpi.com/2624-800X/2/3/30#:~:text=Such metrics are intended to quantify the,posture has gained attention in recent years.",chile
"https://www.mimecast.com/blog/top-10-cybersecurity-metrics-and-kpis/#:~:text=Yet%2C with metrics in place%2C business leaders,risk management program and what it costs.",chile
"https://www.numberanalytics.com/blog/security-metrics-in-software-development#:~:text=Vulnerability Metrics Vulnerability density: Measures the number,vulnerabilities using metrics such as CVSS scores",chile
https://www.ox.security/blog/ci-cd-pipeline-security/,chile
"https://www.paloaltonetworks.ca/cyberpedia/what-is-ci-cd-security#:~:text=These metrics may include mean time to,and the time taken to remediate vulnerabilities.",chile
https://www.paloaltonetworks.com/cyberpedia/what-is-ci-cd-security,chile
"https://www.portnox.com/blog/security-trends/10-security-metrics-you-need-to-be-monitoring-now/#:~:text=Vulnerability Density: Monitoring the amount of vulnerabilities,your team to prioritize their remediation efforts.",chile
https://www.practical-devsecops.com/devsecops-metrics/#Key_DevSecOps_Metrics,chile
https://www.practical-devsecops.com/devsecops-metrics/#Real-World_Case_Studies_DevSecOps_Metrics_in_Action,chile
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOopU89V_ZRoXcCpfQLoLpq-l6WDAQVdADP_ArD47F9cMPaTiGQan,chile
https://www.practical-devsecops.com/devsecops-metrics/#The_Role_of_Automation_in_DevSecOps_Metrics,chile
https://www.redhat.com/en/topics/devops/what-is-ci-cd,chile
"https://www.rsaconference.com/library/blog/decoding-cybersecurity-metrics-top-10-kpis-every-ciso-must-know#:~:text=Security Incidents: This metric tracks the number,a better defensive strategy in the future.",chile
"https://www.sentinelone.com/cybersecurity-101/cloud-security/ci-cd-security-scanning/#:~:text=This proactive stance allows for early detection,risk of security breaches and data exposures.",chile
"https://www.sentinelone.com/cybersecurity-101/cybersecurity/vulnerability-management-metrics/#:~:text=Vulnerability Detection Rate: The detection rate is,is an indication of overlooking some flaws.",chile
https://www.tability.io/templates/metrics/t/NhemZ6kUoin1,chile
"https://www.tability.io/templates/metrics/t/NhemZ6kUoin1#:~:text=The first metric%2C Vulnerability Density%2C identifies areas,robust%2C secure coding practices are in place.",chile
https://www.techtarget.com/searchitoperations/tip/9-ways-to-infuse-security-in-your-CI-CD-pipeline,chile
"https://www.uffizzi.com/blog/continuous-testing-in-devops#:~:text=Test coverage is expressed as a percentage,application; the higher the percentage%2C the better.",chile
"https://www.verticalrelevance.com/solution-spotlight-security-dashboard-foundations-security-hawk/#:~:text=A single%2C reliable%2C quantitative measurement of security,to improve overall security of their infrastructure.",chile
https://www.wiz.io/academy/ci-cd-security-best-practices,chile
"https://www.wiz.io/academy/ci-cd-security-best-practices#:~:text=Failed build rate due to security issues:,tracking security-related failures separately from functional issues.",chile
"https://www.zengrc.com/blog/cybersecurity-kpis-to-track-examples/#:~:text=Compliance with security policies and regulations. This,are implemented as per the defined guidelines.",chile
